filename,year,batch_num,cam_position,cam_num,sample_num,label_filename,label_principal,labeled_by,labeled_by_canonical,masked_covered,pair_id,is_masked_disagreement,is_multiple,is_chunk,is_mixed_quality,is_missing_labeled_by,is_label_filename_changed,is_historical_paired,is_historical_unpaired,has_pair_label_disagreement,included_S0,excluded_S0,included_S1,excluded_S1,included_S2,excluded_S2,included_S3a,excluded_S3a,included_S3b,excluded_S3b
2025_Conforme_1_Cam_B_3_227.jpg,2025,1,B,3,227,Conforme,Conforme,Tilyah,Tilyah,False,hist_c60631c4df4467026721a154,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_228.jpg,2025,1,B,3,228,Conforme,Conforme,Tilyah,Tilyah,False,hist_d6c706eee1df1bff6149bdc9,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_229.jpg,2025,1,B,3,229,Conforme,Conforme,Tilyah,Tilyah,False,hist_178943c1c27beb9490e071d5,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_23.jpg,2025,1,B,3,23,Conforme,Vide,Tilyah,Tilyah,False,hist_adae0ac2ea77101aed97deeb,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_230.jpg,2025,1,B,3,230,Conforme,Conforme,Tilyah,Tilyah,False,hist_f8b34a3730aeedee0ac7aabe,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_231.jpg,2025,1,B,3,231,Conforme,Conforme,Tilyah,Tilyah,False,hist_c7bfe7f8cf47098067f0ec06,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_232.jpg,2025,1,B,3,232,Conforme,Conforme,Tilyah,Tilyah,False,hist_30fd5c96361a73eda920fcc3,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_233.jpg,2025,1,B,3,233,Conforme,Conforme,Tilyah,Tilyah,False,hist_43b5f81514b98adb2007c03e,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_234.jpg,2025,1,B,3,234,Conforme,Conforme,Tilyah,Tilyah,False,hist_7ffe874eb1700f9baded0d0d,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_235.jpg,2025,1,B,3,235,Conforme,Conforme,Tilyah,Tilyah,False,hist_ef7ccdba03ff37af68bdcc04,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_236.jpg,2025,1,B,3,236,Conforme,Conforme,Tilyah,Tilyah,False,hist_62be78d6fadfa81b6b1321ae,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_237.jpg,2025,1,B,3,237,Conforme,Conforme,Tilyah,Tilyah,False,hist_e16f37903a03867aab020ac3,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_238.jpg,2025,1,B,3,238,Conforme,Conforme,Tilyah,Tilyah,False,hist_d99ec616ed38e1e88415f1f3,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True
2025_Conforme_1_Cam_B_3_239.jpg,2025,1,B,3,239,Conforme,Vide,Tilyah,Tilyah,False,hist_57c0f3c56ea0449d5edfae5e,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_24.jpg,2025,1,B,3,24,Conforme,Vide,Tilyah,Tilyah,False,hist_07fb9434e7d490de1472ea2c,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_240.jpg,2025,1,B,3,240,Conforme,Conforme,Tilyah,Tilyah,False,hist_bea87d2ec560d5033a52d404,False,False,False,False,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_241.jpg,2025,1,B,3,241,Conforme,Vide,Tilyah,Tilyah,False,hist_4839f6e54eb4872023c6e731,False,False,False,False,False,True,True,False,True,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_242.jpg,2025,1,B,3,242,Conforme,Conforme,Tilyah,Tilyah,False,hist_e32b52e0604368406bc784a3,False,False,False,False,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_243.jpg,2025,1,B,3,243,Conforme,Vide,Tilyah,Tilyah,False,hist_a08043d29349b8cbb572fe01,False,False,False,False,False,True,True,False,True,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_244.jpg,2025,1,B,3,244,Conforme,Conforme,Tilyah,Tilyah,False,hist_0acb2db2ce1094eab33f2d0a,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_245.jpg,2025,1,B,3,245,Conforme,Vide,Tilyah,Tilyah,False,hist_9db3e40f59e4c0adb9c0aa89,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_246.jpg,2025,1,B,3,246,Conforme,Conforme,Tilyah,Tilyah,False,hist_2f1e0f59999b1c1e0e2d0ab7,False,False,True,False,False,False,True,False,True,True,False,True,False,False,True,False,True,False,True
2025_Conforme_1_Cam_B_3_247.jpg,2025,1,B,3,247,Conforme,Vide,Tilyah,Tilyah,False,hist_dc14c2ce8591dae5a3e29775,False,False,False,False,False,True,True,False,True,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_248.jpg,2025,1,B,3,248,Conforme,Conforme,Tilyah,Tilyah,False,hist_150b393fa143bbc71ab04e5d,False,False,False,False,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_249.jpg,2025,1,B,3,249,Conforme,Conforme,Tilyah,Tilyah,False,hist_0937465aa03a4d2461432f9f,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_25.jpg,2025,1,B,3,25,Conforme,Vide,Tilyah,Tilyah,False,hist_ecbf4fd63ad731842d95c1d8,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_250.jpg,2025,1,B,3,250,Conforme,Conforme,Tilyah,Tilyah,False,hist_a7df21c96079cdc557cacefb,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_251.jpg,2025,1,B,3,251,Conforme,Conforme,Tilyah,Tilyah,False,hist_7529bf84cce311e2d2ee04f6,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True
2025_Conforme_1_Cam_B_3_252.jpg,2025,1,B,3,252,Conforme,Conforme,Tilyah,Tilyah,False,hist_bd6adbc53b7c7e92747a7d85,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_253.jpg,2025,1,B,3,253,Conforme,Conforme,Tilyah,Tilyah,False,hist_98567b8ceca8969f08651977,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_254.jpg,2025,1,B,3,254,Conforme,Conforme,Tilyah,Tilyah,False,hist_706b47af5cce8e7bf704088e,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_255.jpg,2025,1,B,3,255,Conforme,Conforme,Tilyah,Tilyah,False,hist_d8025a6ce10f060936628a73,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True
2025_Conforme_1_Cam_B_3_256.jpg,2025,1,B,3,256,Conforme,Vide,Tilyah,Tilyah,False,hist_660c306638e03bc6e7f2838f,False,False,False,False,False,True,True,False,True,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_257.jpg,2025,1,B,3,257,Conforme,Conforme,Tilyah,Tilyah,False,hist_aa0f8e3e47a518b625122bff,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_258.jpg,2025,1,B,3,258,Conforme,Conforme,Tilyah,Tilyah,False,hist_78e71c80eea89657e1f2cc22,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True
2025_Conforme_1_Cam_B_3_259.jpg,2025,1,B,3,259,Conforme,Conforme,Tilyah,Tilyah,False,hist_40a6aaeea2ec7a78a0a4c5ae,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_26.jpg,2025,1,B,3,26,Conforme,Vide,Tilyah,Tilyah,False,hist_b31936a6bd8407d6e4e54174,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_260.jpg,2025,1,B,3,260,Conforme,Conforme,Tilyah,Tilyah,False,hist_4a42ca673c872fac6bfb9acb,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_261.jpg,2025,1,B,3,261,Conforme,Conforme,Tilyah,Tilyah,False,hist_3bc5282aef2bcbd7465d4a23,False,False,False,False,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_262.jpg,2025,1,B,3,262,Conforme,Conforme,Tilyah,Tilyah,False,hist_cb83f7f7926db1c6b813fb01,False,False,False,False,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_263.jpg,2025,1,B,3,263,Conforme,Conforme,Tilyah,Tilyah,False,hist_bdf07a3c8c34f418f997d38c,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_264.jpg,2025,1,B,3,264,Conforme,Conforme,Tilyah,Tilyah,False,hist_f6d8f62518fb8a5da211e253,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_265.jpg,2025,1,B,3,265,Conforme,Conforme,Tilyah,Tilyah,False,hist_23550f59484e2ec26a1eaf12,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True
2025_Conforme_1_Cam_B_3_266.jpg,2025,1,B,3,266,Conforme,Conforme,Tilyah,Tilyah,False,hist_fcc0b052e01bda4c13ca0abf,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True
2025_Conforme_1_Cam_B_3_267.jpg,2025,1,B,3,267,Conforme,Conforme,Tilyah,Tilyah,False,hist_a0723f85faaa918697544f39,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True
2025_Conforme_1_Cam_B_3_268.jpg,2025,1,B,3,268,Conforme,Conforme,Tilyah,Tilyah,False,hist_549bb58704ecca5a8c6dc303,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_269.jpg,2025,1,B,3,269,Conforme,Conforme,Tilyah,Tilyah,False,hist_440d6eddb1000600a580a6fc,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_27.jpg,2025,1,B,3,27,Conforme,Vide,Tilyah,Tilyah,False,hist_7c6d4d3e6ed881f7e78e5499,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_270.jpg,2025,1,B,3,270,Conforme,Conforme,Tilyah,Tilyah,False,hist_aaf14a98934c320dfd5d701e,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True
2025_Conforme_1_Cam_B_3_271.jpg,2025,1,B,3,271,Conforme,Conforme,Tilyah,Tilyah,False,hist_ff34d0d183ef385707c305b1,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_272.jpg,2025,1,B,3,272,Conforme,Conforme,Tilyah,Tilyah,False,hist_6ae19e73d07df09cef13f120,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_273.jpg,2025,1,B,3,273,Conforme,Conforme,Tilyah,Tilyah,False,hist_f1ff03e284f0353af2afe8d6,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_274.jpg,2025,1,B,3,274,Conforme,Conforme,Tilyah,Tilyah,False,hist_d7d11734ca3a94bf6b6da11a,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_275.jpg,2025,1,B,3,275,Conforme,Conforme,Tilyah,Tilyah,False,hist_d0ca109ab3e67327115ddd12,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_276.jpg,2025,1,B,3,276,Conforme,Conforme,Tilyah,Tilyah,False,hist_5112fc3747a0c5a5ddd61307,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_277.jpg,2025,1,B,3,277,Conforme,Conforme,Tilyah,Tilyah,False,hist_322b75e899a3d8b4900d2791,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_278.jpg,2025,1,B,3,278,Conforme,Conforme,Tilyah,Tilyah,False,hist_96830e3701c06bc94697a08a,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_279.jpg,2025,1,B,3,279,Conforme,Conforme,Tilyah,Tilyah,False,hist_edc5f03dac405cf532c5ec66,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_28.jpg,2025,1,B,3,28,Conforme,Vide,Tilyah,Tilyah,False,hist_16e262acde04175019c56431,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_280.jpg,2025,1,B,3,280,Conforme,Conforme,Tilyah,Tilyah,False,hist_facd2d4c1d24a2ef450fc00f,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True
2025_Conforme_1_Cam_B_3_281.jpg,2025,1,B,3,281,Conforme,Conforme,Tilyah,Tilyah,False,hist_6b543cfa32c8af3eaa53cca7,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_282.jpg,2025,1,B,3,282,Conforme,Conforme,Tilyah,Tilyah,False,hist_94fa78db060e90d74963004c,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_283.jpg,2025,1,B,3,283,Conforme,Conforme,Tilyah,Tilyah,False,hist_84c641d53d830db1297008f4,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_284.jpg,2025,1,B,3,284,Conforme,Conforme,Tilyah,Tilyah,False,hist_66a5dd0e79bca6e6dbb5a14d,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_285.jpg,2025,1,B,3,285,Conforme,Conforme,Tilyah,Tilyah,False,hist_d49e3207033dfb7c364a4108,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_286.jpg,2025,1,B,3,286,Conforme,Conforme,Tilyah,Tilyah,False,hist_0b36363e1d5f2c8557d28621,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_287.jpg,2025,1,B,3,287,Conforme,Conforme,Tilyah,Tilyah,False,hist_7331bf676accd695c76ec0b8,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True
2025_Conforme_1_Cam_B_3_288.jpg,2025,1,B,3,288,Conforme,Conforme,Tilyah,Tilyah,False,hist_a9a6503ffb6bcb1575d25016,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_289.jpg,2025,1,B,3,289,Conforme,Conforme,Tilyah,Tilyah,False,hist_86d866f09cc9a1614cb7dd80,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_29.jpg,2025,1,B,3,29,Conforme,Vide,Tilyah,Tilyah,False,hist_52ed1d84bc4c234eee225fe1,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_290.jpg,2025,1,B,3,290,Conforme,Conforme,Tilyah,Tilyah,False,hist_ed9388557fb550f09e76277f,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_291.jpg,2025,1,B,3,291,Conforme,Conforme,Tilyah,Tilyah,False,hist_e21f30e1ccd93db62174645c,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_292.jpg,2025,1,B,3,292,Conforme,Conforme,Tilyah,Tilyah,False,hist_22392558a7a631f2c93c720a,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_293.jpg,2025,1,B,3,293,Conforme,Conforme,Tilyah,Tilyah,False,hist_a5332ea48cd82c9c6f77335b,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True
2025_Conforme_1_Cam_B_3_294.jpg,2025,1,B,3,294,Conforme,Conforme,Tilyah,Tilyah,False,hist_690176354a23d0f2b384bdcc,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_295.jpg,2025,1,B,3,295,Conforme,Conforme,Tilyah,Tilyah,False,hist_8f61c8fd91fc36e0f85470f8,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_296.jpg,2025,1,B,3,296,Conforme,Conforme,Tilyah,Tilyah,False,hist_03d553be56134bd8b0aa3141,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True
2025_Conforme_1_Cam_B_3_297.jpg,2025,1,B,3,297,Conforme,Conforme,Tilyah,Tilyah,False,hist_2d3dda973b7f170092c6b2c1,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True
2025_Conforme_1_Cam_B_3_298.jpg,2025,1,B,3,298,Conforme,Conforme,Tilyah,Tilyah,False,hist_f9ed1720ec6569079f310b13,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_299.jpg,2025,1,B,3,299,Conforme,Conforme,Tilyah,Tilyah,False,hist_352975e572268438d83a889a,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_3.jpg,2025,1,B,3,3,Conforme,Vide,Tilyah,Tilyah,False,hist_d6a030e0289f2bc04fefa350,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_30.jpg,2025,1,B,3,30,Conforme,Vide,Tilyah,Tilyah,False,hist_6f4e94dfee7f8391cd38ac4c,False,False,False,False,False,True,True,False,True,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_300.jpg,2025,1,B,3,300,Conforme,Conforme,Tilyah,Tilyah,False,hist_e731c072e1fd9b81f1f437f6,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_301.jpg,2025,1,B,3,301,Conforme,Conforme,Tilyah,Tilyah,False,hist_50781eb49bac3c8a023aed98,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_302.jpg,2025,1,B,3,302,Conforme,Conforme,Tilyah,Tilyah,False,hist_14b215b3fc8dbab6f89a061f,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_303.jpg,2025,1,B,3,303,Conforme,Conforme,Tilyah,Tilyah,False,hist_d7496d5a4c0d77a4debf8f91,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_304.jpg,2025,1,B,3,304,Conforme,Conforme,Tilyah,Tilyah,False,hist_5b576de65289d9c63dd3df73,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True
2025_Conforme_1_Cam_B_3_305.jpg,2025,1,B,3,305,Conforme,Conforme,Tilyah,Tilyah,False,hist_5ad2d0fa2ac19b562d4ed8e6,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_306.jpg,2025,1,B,3,306,Conforme,Conforme,Tilyah,Tilyah,False,hist_46ffd9311fa3cf7f9111576b,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True
2025_Conforme_1_Cam_B_3_307.jpg,2025,1,B,3,307,Conforme,Conforme,Tilyah,Tilyah,False,hist_b6286a85f6c08e6b5ea1cb5a,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True
2025_Conforme_1_Cam_B_3_308.jpg,2025,1,B,3,308,Conforme,Conforme,Tilyah,Tilyah,False,hist_40d409f468160a54cad12c52,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_309.jpg,2025,1,B,3,309,Conforme,Conforme,Tilyah,Tilyah,False,hist_c815402fdaad5f5ca6b19123,False,True,False,False,False,False,True,False,True,True,False,True,False,False,True,False,True,False,True
2025_Conforme_1_Cam_B_3_31.jpg,2025,1,B,3,31,Conforme,Vide,Tilyah,Tilyah,False,hist_bc3d7df2c03ec9cae6269976,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_310.jpg,2025,1,B,3,310,Conforme,Conforme,Tilyah,Tilyah,False,hist_7659e4a1c0a2fd29877e418c,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_311.jpg,2025,1,B,3,311,Conforme,Conforme,Tilyah,Tilyah,False,hist_6da403b823ffc539a3e19273,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True
2025_Conforme_1_Cam_B_3_312.jpg,2025,1,B,3,312,Conforme,Conforme,Tilyah,Tilyah,False,hist_abfea26656b31c2df62a7ad2,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True
2025_Conforme_1_Cam_B_3_313.jpg,2025,1,B,3,313,Conforme,Conforme,Tilyah,Tilyah,False,hist_8cb2a06340e3c52d0109180b,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_314.jpg,2025,1,B,3,314,Conforme,Conforme,Tilyah,Tilyah,False,hist_5db60e7d6bf52c7241866ee0,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True
2025_Conforme_1_Cam_B_3_315.jpg,2025,1,B,3,315,Conforme,Conforme,Tilyah,Tilyah,False,hist_f1be517ccf5ba85a98e81edb,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_316.jpg,2025,1,B,3,316,Conforme,Conforme,Tilyah,Tilyah,False,hist_ce3c2afcd802c68705b75d80,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_317.jpg,2025,1,B,3,317,Conforme,Conforme,Tilyah,Tilyah,False,hist_8a3965fd4f66b05f9cac1cba,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_318.jpg,2025,1,B,3,318,Conforme,Conforme,Tilyah,Tilyah,False,hist_77d2c4178aa55453c6445cba,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_319.jpg,2025,1,B,3,319,Conforme,Conforme,Tilyah,Tilyah,False,hist_b100e6de3ce71935afa89fc0,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True
2025_Conforme_1_Cam_B_3_32.jpg,2025,1,B,3,32,Conforme,Vide,Tilyah,Tilyah,False,hist_eda10494c34e756a93cfdaa9,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_320.jpg,2025,1,B,3,320,Conforme,Vide,Tilyah,Tilyah,False,hist_e15f557485bd6ae13bb55565,False,False,False,False,False,True,True,False,True,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_321.jpg,2025,1,B,3,321,Conforme,Conforme,Tilyah,Tilyah,False,hist_1831bf203b5e2e5ae0c5a528,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_322.jpg,2025,1,B,3,322,Conforme,Conforme,Tilyah,Tilyah,False,hist_66e2514ad7d83c564c916a75,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True
2025_Conforme_1_Cam_B_3_323.jpg,2025,1,B,3,323,Conforme,Conforme,Tilyah,Tilyah,False,hist_41beaebe4fdda7e5d252c1dc,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_324.jpg,2025,1,B,3,324,Conforme,Conforme,Tilyah,Tilyah,False,hist_29af6dcaa8854faa02586147,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_325.jpg,2025,1,B,3,325,Conforme,Conforme,Tilyah,Tilyah,False,hist_c8ac74c1177bc22b53a88035,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True
2025_Conforme_1_Cam_B_3_326.jpg,2025,1,B,3,326,Conforme,Conforme,Tilyah,Tilyah,False,hist_ec98e48c16c7d2425438403c,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_327.jpg,2025,1,B,3,327,Conforme,Conforme,Tilyah,Tilyah,False,hist_47b71d8e8a6faad8e120b795,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_328.jpg,2025,1,B,3,328,Conforme,Conforme,Tilyah,Tilyah,False,hist_753236304349d60687834086,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_329.jpg,2025,1,B,3,329,Conforme,Conforme,Tilyah,Tilyah,False,hist_c1d784428cd2d59c47cbe99c,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_33.jpg,2025,1,B,3,33,Conforme,Vide,Tilyah,Tilyah,False,hist_a4568d7c8ff8367e76c4dd61,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
2025_Conforme_1_Cam_B_3_330.jpg,2025,1,B,3,330,Conforme,Conforme,Tilyah,Tilyah,False,hist_fde147583cbee11018861bb0,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True
2025_Conforme_1_Cam_B_3_331.jpg,2025,1,B,3,331,Conforme,Conforme,Tilyah,Tilyah,False,hist_ccf8de45784d211c293e6efc,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
